125	1	McGill Univ
125	1	Fac Management
125	1	Montreal
125	2	Utah State Univ
125	2	Dept Econ
126	0	Univ Texas
126	0	Coll Business Adm
126	0	Dept Management Mkt & Int Business
127	0	Emory Univ
127	0	Goizueta Business Sch
127	1	Univ N Carolina
127	1	Kenan Flagler Business Sch
128	0	Univ S Carolina
128	0	Moore Sch Business
128	0	Dept Management Sci
128	1	Clemson Univ
128	1	Dept Management
129	0	Arizona State Univ
129	0	Dept Management
129	1	Arizona State Univ
129	1	Dept Management
129	2	Arizona State Univ
129	2	Dept Management
129	3	Arizona State Univ
129	3	Dept Supply Chain Management
129	4	Rensselaer Polytech Inst
129	4	Lally Sch Management & Technol
129	5	Univ Padua
129	5	Departimento Tech & Gest Sistemi Ind
130	0	Chapman Univ
130	0	Argyros Sch Business & Econ
130	1	George Mason Univ
130	1	Sch Management
130	2	St Josephs Univ
130	2	Erivan K Haub Sch Business
130	2	Dept Management & Informat Syst
131	0	Penn State Univ
131	0	Smeal Coll Business Adm
131	0	Dept Management Sci & Informat Syst
131	1	Univ Miami
131	1	Sch Business Adm
131	1	Dept Management
131	2	Rensselaer Polytech Inst
131	2	Lally Sch Management & Technol
132	0	Univ Toledo
132	0	Coll Business Adm
132	0	Dept Management
132	1	Univ Wisconsin
132	1	Dept Management & Mkt
132	2	Florida Atlantic Univ
133	0	Univ Minnesota
133	0	Carlson Sch Management
133	1	Harvard Univ
133	2	Univ Minnesota
133	2	Dept Psychol
134	0	Boston Coll
134	0	Wallace E Carroll Sch Management
134	0	Dept Operat & Strateg Management
134	1	Michigan State Univ
134	1	Eli Broad Grad Sch Management
134	1	Dept Mkt & Supply Chain Management
135	0	Chapman Univ
135	0	Argyros Sch Business & Econ
135	1	George Mason Univ
135	1	Sch Management
135	2	St Josephs Univ
135	2	Erivan K Haub Sch Business
135	2	Dept Management & Informat Syst
136	0	Ohio State Univ
136	0	Fisher Coll Business
136	1	Univ Minnesota
136	1	Carlson Sch Management
137	0	Univ Udine
137	0	Dipartimento Ingn Elettr Gest & Meccan
138	0	Univ Toledo
138	0	Dept Management
138	1	Arkansas State Univ
138	1	Dept Econ & Decis Sci
139	0	Univ Minnesota
139	0	Curtis L Carlson Sch Management
140	0	Univ Warwick
140	0	Warwick Business Sch
140	0	Operat Management Grp
140	0	Coventry CV4 7AL
141	0	Depaul Univ
141	0	Dept Management
141	0	Kellstadt Grad Sch Commerce
141	1	Michigan State Univ
141	1	Dept Mkt & Supply Chain Management
141	1	Eli Broad Grad Sch Management
142	0	Univ Maryland
142	0	Robert H Smith Sch Business
142	1	Arizona State Univ
142	1	Coll Business
143	0	Univ Catolica Portuguesa Porto
143	0	Fac Econ & Gestao
144	0	St Cloud State Univ
144	0	Dept Management
144	1	Univ Minnesota
144	1	Carlson Sch Management
144	1	Dept Operat & Management Sci
144	1	Donaldson Chair Operat Management
145	0	Chinese Univ Hong Kong
145	0	Dept Decis Sci & Managerial Econ
145	0	Shatin
145	1	Hong Kong Polytech Univ
145	1	Dept Management
145	1	Hong Kong
145	2	Univ Hong Kong
145	2	Dept Ind & Mfg Syst Engn
145	2	Hong Kong
146	0	Univ Maryland
146	0	Robert H Smith Sch Business
146	1	Arizona State Univ
146	1	Coll Business
147	0	Indiana Univ
147	0	Kelley Sch Business
147	1	Cornell Univ
147	1	Johnson Grad Sch Management
148	0	Wake Forest Univ
148	0	Worrell Profess Ctr
148	0	Babcock Grad Sch Management
148	1	John Carroll Univ
148	1	Boler Sch Business
148	1	Dept Management Marketing & Logist
149	0	Amer Grad Sch Int Management
149	1	Univ Colorado
149	1	Coll Business & Adm
150	0	SW Missouri State Univ
150	0	Coll Business Adm
150	0	Dept Management
150	1	Univ Arkansas
150	1	Sam M Walton Coll Business
150	1	Dept Management
151	0	Michigan State Univ
151	0	Dept Mkt & Supply Chain Management
151	1	Univ S Carolina
151	1	Moore Sch Business
151	1	Dept Management Sci
152	0	Chinese Univ Hong Kong
152	0	Dept Decis Sci & Managerial Econ
152	0	Shatin
152	1	Hong Kong Polytech Univ
152	1	Dept Logist
152	1	Hong Hom
153	0	Univ Minnesota
153	0	Curtis L Carlson Sch Management
153	0	Operat & Management Sci Dept
153	1	Rensselaer Polytech Inst
153	1	Lally Sch Management & Technol
154	0	Univ Victoria
154	0	Fac Business
154	0	Victoria
155	0	Arizona State Univ
155	0	Coll Business
155	0	Dept Management
156	0	Wake Forest Univ
156	0	Babcock Grad Sch Management
157	0	Oregon State Univ
157	0	Coll Business
157	0	Dept Management Mkt & Int Business
158	0	SUNY Buffalo
158	0	Sch Management
158	0	Jacobs Management Ctr
158	1	Purdue Univ
158	1	Krannert Sch Management
158	2	Univ Michigan
158	2	Sch Business
159	0	Cleveland State Univ
159	0	Coll Business Adm
159	0	Dept Operat Management & Business Stat
159	1	Clarkson Univ
159	1	Sch Business
160	0	York Univ
160	0	Schulich Sch Business
160	0	N York
160	1	Univ Victoria
160	1	Fac Business
160	1	Victoria
161	0	Wake Forest Univ
161	0	Worrell Profess Ctr
161	0	Babcock Grad Sch Management
162	0	Wake Forest Univ
162	0	Babcock Grad Sch
163	0	Columbia Univ
163	0	Grad Sch Business
163	1	NYU
163	1	Stern Sch Business
163	2	Univ Calif Berkeley
163	2	Dept Ind Engn & Operat Res
164	0	Erasmus Univ
164	0	Rotterdam Sch Management
164	1	Celerant Consulting
165	0	N Carolina State Univ
165	0	Coll Management
165	1	Univ Notre Dame
165	1	Coll Business Adm
165	2	Univ Nevada
165	2	Coll Business
165	3	Ohio State Univ
165	3	Fisher Coll Business
166	0	Oregon State Univ
166	0	Coll Business
166	0	Dept Management Marketing & Int Business
166	1	Michigan State Univ
166	1	Eli Broad Grad Sch Management
166	1	Dept Marketing & Supply Chain Management
167	0	Michigan State Univ
167	0	Eli Broad Grad Sch Management
167	0	Dept Mkt & Supply Chain Management
168	0	Univ Cincinnati
168	0	Coll Business Adm
168	0	Dept Quantitat Anal & Operat Management
169	0	Aletheia Univ
169	0	Coll Management
169	0	Grad Sch Management Sci
170	0	Helsinki Univ Technol
170	0	Dept Ind Engn & Management
170	1	Univ Minnesota
170	1	Carlson Sch Management
170	1	Operat & Management Sci Dept
171	0	Dalian Univ Technol
171	0	Sch Management
171	0	Dalian 116024
171	1	Clark Univ
171	1	Grad Sch Management
172	0	Oakland Univ
172	0	Sch Business Adm
173	0	Univ Notre Dame
173	0	Mendoza Coll Business
173	0	Dept Management
173	1	Rensselaer Polytech Inst
173	1	Lally Sch Management & Technol
173	2	Univ Minnesota
173	2	Carlson Sch Management
173	2	Operat & Management Sci Dept
174	0	Cleveland State Univ
174	0	Dept Operat Management & Business Stat
174	0	Coll Business Adm
175	0	Univ Penn
175	0	Wharton Sch
176	0	Univ S Carolina
176	0	Moore Sch Business
176	0	Dept Management Sci
176	1	Grand Valley State Univ
176	1	Seidman Sch Business
176	1	Dept Management
176	2	Univ S Carolina
176	2	Moore Sch Business
176	2	Dept Mkt
177	0	Univ Cincinnati
177	0	Coll Business
177	1	Univ N Carolina
177	1	Kenan Flagler Business Sch
178	0	York Univ
178	0	Schulich Sch Business
178	0	Toronto
179	0	Univ Western Ontario
179	0	Operat Management Area Grp
179	0	Richard Ivey Sch Business
179	0	London
179	1	Ohio State Univ
179	1	Fisher Coll Business
179	1	Dept Management Sci
180	0	Helsinki Univ Technol
180	0	Dept Ind Engn & Management
180	1	Univ Minnesota
181	0	Michigan State Univ
181	0	Dept Mkt & Supply Chain Management
181	0	Eli Broad Coll Business
181	1	CUNY
181	1	Baruch Coll
181	1	Zicklin Sch Business
181	1	Dept Management
182	0	Univ Lausanne
182	0	Ecole Hautes Etud Commerciales
182	1	Harvard Univ
182	1	Sch Business
183	0	Oregon State Univ
183	0	Coll Business
183	0	Dept Management Mkt & Int Business
183	1	Arizona State Univ
183	1	WP Carey Sch Business
183	1	Dept Supply Chain Management
184	0	Arizona State Univ
184	0	WP Carey Sch Business
184	1	Univ Maryland
184	1	Robert H Smith Sch Business
185	0	Michigan State Univ
185	0	Eli Broad Sch Management
185	0	Dept Mkt & Supply Chain Management
186	0	Georgia Inst Technol
186	0	DuPree Coll Management
186	1	Univ N Carolina
186	1	Kenan Flagler Business Sch
187	0	Technion Israel Inst Technol
187	0	Fac Ind Engn & Management
187	1	Univ Minnesota
187	1	Carlson Sch Management
188	0	Oregon State Univ
188	0	Dept Management Coll Business
188	1	Arizona State Univ
188	1	WP Carey Sch Business
188	1	Dept Supply Chain Management
189	0	London Business Sch
189	0	Operat & Technol Management Dept
190	0	Univ Toledo
190	0	Coll Business Adm
190	1	Univ Wisconsin
191	0	Texas A&M Univ
191	0	Mays Business Sch
191	0	Dept Informat & Operat Management
191	1	Univ Tennessee
191	1	Coll Business
191	1	Dept Mkt & Logist
191	1	Stokely Management Ctr 310
192	0	Cornell Univ
192	0	Sch Hotel Adm
193	0	Bryant Univ
193	0	Dept Comp Informat Syst
193	1	Univ Toledo
193	1	Coll Business Adm
194	0	Michigan State Univ
194	0	Dept Mkt & Supply Chain Management
194	0	Eli Broad Grad Sch Management
195	0	Univ Calgary
195	0	Haskayne Sch Business
195	0	Calgary
196	0	Univ Massachusetts
196	0	Dept Management
197	0	Hong Kong Polytech Univ
197	0	Dept Management & Mkt
197	0	Kowloon
197	1	Univ Massachusetts
197	1	Dept Management
198	0	Univ Notre Dame
198	0	Mendoza Coll Business
198	1	Yuan Ze Univ
198	1	Grad Sch Management
199	0	Dixie State Coll Utah
199	0	Udvar Hazy Sch Business
199	1	Univ Louisville
199	1	Coll Business & Publ Adm
199	2	Univ Tampa
199	2	John Sykes Coll Business
200	0	Univ Wisconsin
200	0	Sch Business
200	1	McMaster Univ
200	1	DeGroote Business
200	1	Hamilton
201	0	Univ Wisconsin
201	0	Sch Business Adm
202	0	Univ Cambridge
202	0	Judge Inst Management
202	1	Cardiff Univ
202	1	Cardiff Business Sch
202	1	Logist Syst Dynam Grp
202	2	Cardiff Univ
202	2	Cardiff Business Sch
202	2	Lean Enterprise Res Ctr
203	0	Univ Missouri
203	0	Henry W Bloch Sch Business Adm
204	0	Univ Wisconsin
204	0	Dept Management
204	0	Coll Business & Econ
204	1	Loyola Univ
204	1	Sch Business Adm
204	2	Univ Wisconsin
204	2	Dept Management
204	2	Coll Business & Econ
205	0	Arizona State Univ
205	0	WP Carey Sch Business
205	0	Dept Supply Chain Management
205	1	Univ Modena & Reggio Emilia
205	1	Dipartimento Ingn Meccan & Civile
206	0	Univ Hong Kong
206	0	Dept Ind & Mfg Syst Engn
206	0	Hong Kong
207	0	Univ Minnesota
207	0	Carlson Sch Management 3 150
207	0	Operat & Management Sci Dept
208	0	Univ New Mexico
208	0	Anderson Sch Management
208	1	Georgia Inst Technol
208	1	Coll Management
209	0	Arizona State Univ
209	0	WP Carey Sch Business
209	0	Dept Supply Chain Management
209	1	Inst Empresa
209	1	Dept Operat & Technol Management
209	2	Univ Modena & Reggio Emilia
209	2	Dipartimento Ingn Meccan & Civile
210	0	N Carolina State Univ
210	0	Coll Management
210	0	Dept Business Management
210	1	Arizona State Univ
210	1	Dept Ind Engn
210	2	Univ Iowa
210	2	Seamans Ctr
210	2	Dept Mech & Ind Engn
211	0	Univ Michigan
