Ragu-Nathan TS	4	0.0024
Samson D	4	0.0024
Stuart FI	4	0.0024
Voss CA	4	0.0024
Netessine S	4	0.0024
Collier DA	4	0.0024
Ghosh S	4	0.0024
Vulcano G	4	0.0024
Li HM	4	0.0024
Elmaghraby W	4	0.0024
Wang YZ	4	0.0024
Narayanan S	4	0.0024
Dada M	4	0.0024
Akcay Y	4	0.0024
Song M	4	0.0024
Sarkis J	4	0.0024
Dresner ME	4	0.0024
Sousa R	4	0.0024
Shang KH	4	0.0024
Dong Y	3	0.0018
Berman O	3	0.0018
Sun D	3	0.0018
Ramdas K	3	0.0018
Mookerjee VS	3	0.0018
Bitran GR	3	0.0018
Teunter RH	3	0.0018
Krass D	3	0.0018
Mookerjee V	3	0.0018
Bretthauer KM	3	0.0018
Diaz R	3	0.0018
Cho SH	3	0.0018
Ketokivi M	3	0.0018
Terwiesch C	3	0.0018
Iyer A	3	0.0018
Oke A	3	0.0018
Dooley KJ	3	0.0018
Chao XL	3	0.0018
Gaukler GM	3	0.0018
Ovchinnikov A	3	0.0018
Kim SW	3	0.0018
Fisher ML	3	0.0018
Jacobs BW	3	0.0018
He XL	3	0.0018
De Treville S	3	0.0018
Li SL	3	0.0018
Zhu KJ	3	0.0018
Hopp WJ	3	0.0018
Griffith DA	3	0.0018
Starr MK	3	0.0018
Vaidyanathan G	3	0.0018
Chen IJ	3	0.0018
Delmas M	3	0.0018
Leong GK	3	0.0018
Gallien J	3	0.0018
Prasad A	3	0.0018
Sroufe RP	3	0.0018
Balakrishnan A	3	0.0018
Gans N	3	0.0018
Zhou J	3	0.0018
Mentzer JT	3	0.0018
Meredith JR	3	0.0018
Hartley JL	3	0.0018
Mendelson H	3	0.0018
Savin S	3	0.0018
Kaynak H	3	0.0018
Zipkin P	3	0.0018
Sosic G	3	0.0018
Soteriou AC	3	0.0018
Germain R	3	0.0018
Machuca JAD	3	0.0018
Zhao X	3	0.0018
Li YZ	3	0.0018
Holweg M	3	0.0018
Joshi MP	3	0.0018
Seidmann A	3	0.0018
Nair SK	3	0.0018
Gilland W	3	0.0018
Druehl CT	3	0.0018
Yano CA	3	0.0018
Lee TS	3	0.0018
Blocher JD	3	0.0018
Petersen KJ	3	0.0018
Siemsen E	3	0.0018
Mehrotra M	3	0.0018
Cattani KD	3	0.0018
Zhang SH	3	0.0018
Johnston R	3	0.0018
Evers PT	3	0.0018
Ardalan A	3	0.0018
Lai GM	3	0.0018
Jain A	3	0.0018
Fine CH	3	0.0018
Gattiker TF	3	0.0018
Closs DJ	3	0.0018
Taylor TA	3	0.0018
Rajaram K	3	0.0018
Tsay AA	3	0.0018
Gray JV	3	0.0018
Bassamboo A	3	0.0018
Agrawal VK	3	0.0018
Shafer SM	3	0.0018
Mcfadden KL	3	0.0018
Ball MO	3	0.0018
Lusch RF	3	0.0018
Xia YS	3	0.0018
Warsing DP	3	0.0018
Caro F	3	0.0018
Marucheck A	3	0.0018
Dehoratius N	3	0.0018
Zhao Y	3	0.0018
Guerrero HH	3	0.0018
Safizadeh MH	3	0.0018
Sroufe R	3	0.0018
Craighead CW	3	0.0018
Venkatesh V	3	0.0018
Shanthikumar JG	3	0.0018
Lee D	3	0.0018
Young ST	3	0.0018
Grover V	3	0.0018
Vickery SK	3	0.0018
Vakharia AJ	3	0.0018
Deshpande V	3	0.0018
Rajagopalan S	3	0.0018
Kesavan S	3	0.0018
Ata B	3	0.0018
Gan XH	3	0.0018
Pinker EJ	3	0.0018
Lin S	3	0.0018
Hu QH	3	0.0018
Lawson B	3	0.0018
Hollingworth DG	3	0.0018
Chen ZL	3	0.0018
Lariviere MA	3	0.0018
Jacobs FR	3	0.0018
Phillips R	3	0.0018
Vargas V	3	0.0018
Sodhi MS	3	0.0018
Balasubramanian S	3	0.0018
Modi SB	3	0.0018
Gurvich I	3	0.0018
Magazine MJ	3	0.0018
Li L	3	0.0018
Pinker E	3	0.0018
Mehrotra V	3	0.0018
Koole G	3	0.0018
Hora M	3	0.0018
Tagaras G	3	0.0018
Azadegan A	3	0.0018
Gallego G	3	0.0018
Schultz KL	3	0.0018
Pil FK	3	0.0018
Queenan CC	3	0.0018
Lewis MA	3	0.0018
Pyke DF	3	0.0018
Afeche P	3	0.0018
Vastag G	3	0.0018
Arya A	3	0.0018
Kok AG	3	0.0018
Linton JD	3	0.0018
Sanders NR	3	0.0018
Whipple JM	3	0.0018
Koufteros XA	3	0.0018
Joglekar N	3	0.0018
Xiao YB	3	0.0018
Cayirli T	3	0.0018
Mckone KE	3	0.0018
Watson N	3	0.0018
Krajewski L	3	0.0018
Sawhney R	3	0.0018
Mersereau AJ	3	0.0018
Robinson LW	3	0.0018
Kekre S	3	0.0018
Dasu S	3	0.0018
Ahire SL	3	0.0018
Cheung KL	3	0.0018
Ritzman LP	3	0.0018
Muriel A	3	0.0018
Paulraj A	3	0.0018
Peng DX	3	0.0018
Eroglu C	3	0.0018
Armony M	3	0.0018
Ibrahim R	3	0.0018
Gutierrez GJ	3	0.0018
Zhang J	3	0.0018
Huo BF	3	0.0018
Galbreth MR	3	0.0018
Calantone R	3	0.0018
Xu SH	3	0.0018
Donohue K	3	0.0018
Kulkarni VG	3	0.0018
Stank TP	2	0.0012
Zhang QY	2	0.0012
Gilbert SM	2	0.0012
Thirumalai S	2	0.0012
Tilson V	2	0.0012
Richardson VJ	2	0.0012
Zhou YP	2	0.0012
Metters RD	2	0.0012
Ingolfsson A	2	0.0012
Zhang YM	2	0.0012
Blanton M	2	0.0012
Rao S	2	0.0012
Wang GQ	2	0.0012
Fullerton RR	2	0.0012
Ahmadi R	2	0.0012
Xue M	2	0.0012
De Vericourt F	2	0.0012
Blackburn JD	2	0.0012
Markland RE	2	0.0012
Chen H	2	0.0012
Raz G	2	0.0012
Laseter TM	2	0.0012
Golden B	2	0.0012
Klassen KJ	2	0.0012
Shao J	2	0.0012
Swink ML	2	0.0012
Holguin-Veras J	2	0.0012
Saladin B	2	0.0012
Stringfellow A	2	0.0012
Koste LL	2	0.0012
Shum S	2	0.0012
Miyaoka J	2	0.0012
Feng J	2	0.0012
Gunasekaran A	2	0.0012
Angst CM	2	0.0012
Besbes O	2	0.0012
Jun M	2	0.0012
Bhatnagar R	2	0.0012
Samaddar S	2	0.0012
Brunner DJ	2	0.0012
Ross A	2	0.0012
Anderson SW	2	0.0012
Kolesar PJ	2	0.0012
Kaufmann L	2	0.0012
Maritan CA	2	0.0012
Da Silveira GJC	2	0.0012
Chan LMA	2	0.0012
Zaheer S	2	0.0012
Liu N	2	0.0012
Dreyfus P	2	0.0012
Mishra A	2	0.0012
Greis N	2	0.0012
Mcwatters CS	2	0.0012
Zhang HQ	2	0.0012
Bala H	2	0.0012
Zacharia ZG	2	0.0012
Krishnan H	2	0.0012
Huang TL	2	0.0012
Kavadias S	2	0.0012
Cai GS	2	0.0012
Veloso FM	2	0.0012
Chand S	2	0.0012
Wang YM	2	0.0012
Agrawal V	2	0.0012
Rothenberg S	2	0.0012
Heineke J	2	0.0012
Brush TH	2	0.0012
Karmarkar US	2	0.0012
Watts CA	2	0.0012
Williams BD	2	0.0012
Bhulai S	2	0.0012
Meissner J	2	0.0012
Liu F	2	0.0012
Hofer C	2	0.0012
Tyler BB	2	0.0012
Eckerd S	2	0.0012
Hadjinicola GC	2	0.0012
Subramanyam R	2	0.0012
