STROKE	9	0.0054
INT J SYST SCI	9	0.0054
THEORY COGNITIVE DIS	9	0.0054
J ECON BUS	9	0.0054
PRACTICE SUPPLY CHAI	9	0.0054
PROJECT SCHEDULING R	9	0.0054
J INST THEOR ECON	9	0.0054
AUCTION THEORY	9	0.0054
TUTORIALS OPERATIONS	9	0.0054
REMANUFACTURING IND	9	0.0054
International Journal of Game Theory	9	0.0054
INT SERIES OPERATION	9	0.0054
Journal of Manufacturing Technology Management	9	0.0054
HDB METRICS RES OPER	9	0.0054
J CONTINGENCIES CRIS	9	0.0054
RESILIENT ENTERPRISE	9	0.0054
OMEGA	9	0.0054
REENGINEERING CORPOR	9	0.0054
KNOWLEDGE PROCESS MA	9	0.0054
LOGIST TRANSPORT REV	9	0.0054
J MANUFACTURING OPER	9	0.0054
HEALTH SERV REP	9	0.0054
International Journal of Technology Management	9	0.0054
STRUCTURE SCI REVOLU	9	0.0054
J PURCHASING	9	0.0054
QUALITY IS FREE ART	9	0.0054
ENERG ECON	9	0.0054
P AM PHILOS SOC	9	0.0054
STRUCTURING ORG	9	0.0054
WASHINGTON POST	9	0.0054
INTEGRATING DESIGN AND MANUFACTURING FOR COMPETITIVE ADVANTAGE	9	0.0054
