191	1	USA
192	0	USA
193	0	USA
193	1	USA
194	0	USA
195	0	Canada
196	0	USA
197	0	Peoples R China
197	1	USA
198	0	USA
198	1	Taiwan
199	0	USA
199	1	USA
199	2	USA
200	0	USA
200	1	Canada
201	0	USA
202	0	England
202	1	Wales
202	2	Wales
203	0	USA
204	0	USA
204	1	USA
204	2	USA
205	0	USA
205	1	Italy
206	0	Peoples R China
207	0	USA
208	0	USA
208	1	USA
209	0	USA
209	1	Spain
209	2	Italy
210	0	USA
210	1	USA
210	2	USA
211	0	USA
212	0	USA
212	1	USA
212	2	USA
213	0	Israel
213	1	USA
214	0	USA
214	1	USA
214	2	England
214	3	USA
215	0	USA
215	1	USA
215	2	USA
216	0	USA
216	1	USA
217	0	USA
217	1	USA
218	0	England
218	1	England
218	2	England
219	0	USA
220	0	USA
221	0	USA
221	1	Norway
222	0	USA
222	1	USA
223	0	USA
223	1	USA
223	2	USA
224	0	USA
224	1	Italy
224	2	USA
224	3	Spain
224	4	USA
225	0	USA
226	0	USA
227	0	USA
228	0	USA
228	1	USA
228	2	USA
229	0	USA
229	1	USA
230	0	USA
230	1	USA
230	2	USA
230	3	USA
231	0	USA
231	1	USA
232	0	USA
232	1	Canada
232	2	USA
233	0	Netherlands
234	0	USA
234	1	USA
235	0	USA
236	0	USA
236	1	England
236	2	USA
236	3	North Ireland
237	0	USA
238	0	USA
238	1	USA
239	0	USA
240	0	USA
241	0	Canada
242	0	USA
243	0	USA
244	0	USA
244	1	USA
244	2	USA
245	0	USA
245	1	South Korea
246	0	USA
246	1	USA
247	0	USA
248	0	USA
248	1	USA
249	0	USA
249	1	USA
250	0	USA
251	0	USA
252	0	USA
252	1	USA
253	0	USA
254	0	England
254	1	Canada
255	0	Peoples R China
255	1	Singapore
255	2	Peoples R China
256	0	USA
257	0	USA
257	1	Germany
258	0	USA
258	1	USA
259	0	USA
259	1	USA
260	0	USA
260	1	USA
261	0	USA
261	1	USA
261	2	USA
261	3	England
262	0	Australia
262	1	Australia
262	2	Australia
263	0	USA
263	1	USA
264	0	USA
265	0	USA
266	0	USA
266	1	USA
267	0	Switzerland
267	1	Switzerland
268	0	USA
268	1	Australia
269	0	Netherlands
269	1	Netherlands
270	0	Netherlands
270	1	England
271	0	Canada
272	0	Finland
272	1	Finland
273	0	USA
273	1	USA
273	2	USA
274	0	Netherlands
275	0	USA
275	1	USA
275	2	USA
276	0	Switzerland
277	0	USA
278	0	USA
279	0	USA
279	1	USA
279	2	USA
280	0	England
281	0	USA
281	1	Canada
281	2	Canada
282	0	Canada
282	1	Canada
282	2	USA
283	0	Canada
284	0	Netherlands
285	0	USA
286	0	USA
286	1	Canada
286	2	USA
287	0	USA
287	1	USA
288	0	Australia
289	0	USA
290	0	USA
291	0	USA
291	1	USA
292	0	England
293	0	Canada
294	0	Italy
294	1	Italy
294	2	USA
295	0	Australia
296	0	USA
296	1	USA
297	0	USA
298	0	USA
298	1	USA
299	0	USA
300	0	USA
300	1	USA
301	0	USA
302	0	USA
303	0	USA
303	1	USA
303	2	USA
304	0	Canada
305	0	USA
305	1	USA
306	0	USA
307	0	New Zealand
308	0	USA
308	1	South Korea
309	0	USA
309	1	USA
310	0	USA
310	1	USA
310	2	USA
311	0	Canada
311	1	USA
312	0	USA
312	1	Peoples R China
313	0	USA
313	1	USA
313	2	USA
314	0	USA
315	0	Spain
316	0	USA
316	1	USA
317	0	Cyprus
317	1	Greece
317	2	England
317	3	England
319	0	Spain
319	1	Spain
320	0	USA
320	1	USA
321	0	USA
321	1	USA
322	0	USA
323	0	USA
323	1	USA
324	0	Spain
325	0	Finland
326	0	USA
326	1	India
327	0	USA
327	1	USA
328	0	Peoples R China
329	0	England
330	0	England
331	0	Canada
331	1	Canada
332	0	USA
332	1	USA
333	0	USA
334	0	USA
334	1	USA
334	2	USA
335	0	USA
336	0	USA
337	0	USA
338	0	USA
338	1	USA
339	0	USA
339	1	USA
340	0	USA
340	1	USA
341	0	USA
341	1	USA
341	2	USA
342	0	USA
343	0	England
344	0	USA
344	1	USA
345	0	USA
345	1	USA
346	0	USA
346	1	USA
347	0	USA
348	0	USA
349	0	USA
350	0	USA
350	1	Wales
350	2	USA
351	0	USA
351	1	USA
352	0	USA
352	1	USA
353	0	Canada
353	1	Canada
353	2	Canada
354	0	USA
354	1	USA
355	0	USA
355	1	South Korea
356	0	USA
357	0	USA
358	0	USA
358	1	Canada
359	0	Canada
360	0	Israel
361	0	Australia
361	1	Australia
362	0	USA
363	0	USA
363	1	USA
364	0	USA
364	1	USA
365	0	USA
365	1	USA
366	0	USA
366	1	USA
367	0	USA
367	1	USA
367	2	USA
368	0	Portugal
368	1	England
369	0	USA
369	1	Canada
369	2	USA
370	0	USA
370	1	USA
371	0	Australia
371	1	USA
372	0	USA
372	1	USA
372	2	USA
373	0	USA
373	1	USA
374	0	USA
374	1	USA
374	2	USA
375	0	USA
375	1	USA
376	0	USA
377	0	USA
377	1	USA
377	2	Portugal
378	0	USA
378	1	USA
378	2	USA
379	0	Peoples R China
380	0	USA
380	1	USA
380	2	USA
381	0	USA
382	0	USA
382	1	USA
383	0	Peoples R China
384	0	USA
384	1	USA
385	0	Canada
385	1	USA
385	2	USA
385	3	USA
386	0	USA
386	1	USA
386	2	USA
387	0	USA
389	0	USA
389	1	USA
389	2	USA
389	3	USA
389	4	USA
390	0	USA
391	0	Peoples R China
391	1	Peoples R China
391	2	USA
392	0	USA
392	1	England
393	0	USA
393	1	USA
394	0	USA
394	1	USA
394	2	USA
395	0	North Ireland
395	1	USA
395	2	England
396	0	USA
396	1	USA
397	0	USA
397	1	USA
398	0	USA
398	1	USA
398	2	Switzerland
399	0	Switzerland
400	0	USA
400	1	India
401	0	USA
402	0	USA
403	0	USA
403	1	Portugal
404	0	England
404	1	Turkey
405	0	Peoples R China
405	1	Peoples R China
405	2	USA
406	0	USA
407	0	USA
407	1	India
408	0	USA
408	1	USA
408	2	USA
409	0	England
410	0	USA
410	1	USA
411	0	USA
411	1	USA
412	0	USA
412	1	USA
412	2	USA
413	0	USA
413	1	USA
414	0	USA
414	1	USA
415	0	USA
416	0	USA
416	1	Brazil
417	0	Spain
418	0	USA
418	1	USA
419	0	USA
420	0	USA
420	1	USA
420	2	USA
421	0	USA
422	0	USA
422	1	USA
422	2	USA
423	0	Spain
423	1	USA
423	2	South Korea
423	3	Spain
424	0	USA
424	1	France
424	2	Finland
424	3	New Zealand
424	4	USA
425	0	USA
425	1	USA
426	0	Israel
426	1	USA
427	0	USA
427	1	USA
427	2	USA
427	3	Denmark
428	0	USA
428	1	USA
429	0	USA
429	1	USA
429	2	USA
430	0	USA
431	0	USA
431	1	USA
431	2	USA
432	0	USA
432	1	Peoples R China
433	0	USA
433	1	USA
434	0	USA
435	0	USA
435	1	England
436	0	USA
436	1	USA
436	2	USA
436	3	USA
437	0	USA
437	1	USA
438	0	USA
438	1	Canada
438	2	USA
439	0	USA
439	1	USA
440	0	USA
440	1	USA
440	2	USA
441	0	USA
442	0	USA
442	1	USA
443	0	USA
443	1	USA
444	0	Australia
444	1	Australia
